IP,TimeStamp,URL,Status
10.131.0.1,2017-12-15 13:35:03,GET / HTTP/1.1,302
10.130.2.1,2017-12-23 03:47:27,GET /contestsubmission.php?id=13&page=4 HTTP/1.1,401
10.128.2.1,2017-11-30 14:28:27,POST /compile.php HTTP/1.1,401
10.131.0.1,2017-11-11 19:24:26,GET /login.php?value=fail HTTP/1.1,200
10.131.2.1,2017-11-11 19:14:22,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.129.2.1,2017-12-03 14:05:11,POST /home.php HTTP/1.1,401
10.128.2.1,2017-12-18 19:05:24,GET /profile.php?user=FFIsty_1603011 HTTP/1.1,400
10.129.2.1,2017-11-29 15:04:10,GET /description.php?id=71 HTTP/1.1,400
10.130.2.1,2017-12-18 21:27:43,GET /home.php HTTP/1.1,302
10.128.2.1,2017-11-30 13:03:23,GET /archive.php HTTP/1.1,200
10.129.2.1,2017-11-18 07:16:24,GET /profile.php HTTP/1.0,400
10.129.2.1,2017-11-08 22:59:41,GET / HTTP/1.1,302
10.128.2.1,2017-11-30 15:56:00,GET /contest.php HTTP/1.1,401
10.130.2.1,2017-12-22 18:59:23,GET /css/bootstrap.min.css HTTP/1.1,200
10.129.2.1,2018-01-29 20:27:50,GET /profile.php?user=bala HTTP/1.1,403
10.131.2.1,2017-11-30 15:22:37,GET /profile.php?user=toph HTTP/1.1,403
10.130.2.1,2017-11-16 15:32:34,GET /login.php HTTP/1.1,200
10.131.0.1,2017-11-30 16:32:18,GET /setproblem.php HTTP/1.1,400
10.130.2.1,2017-11-23 18:02:12,GET /home.php HTTP/1.1,200
10.131.0.1,2017-11-30 15:49:20,GET /home.php HTTP/1.1,200
10.131.0.1,2017-11-12 19:43:36,GET /css/bootstrap.min.css HTTP/1.1,200
10.129.2.1,2017-11-12 12:50:32,GET /description.php?id=73 HTTP/1.1,400
10.130.2.1,2017-11-30 13:25:05,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,2017-11-30 15:21:39,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.129.2.1,2017-11-19 10:43:51,GET /profile.php?user=Shawon14012 HTTP/1.1,400
10.131.0.1,2017-12-03 14:42:31,GET /archive.php HTTP/1.1,200
10.129.2.1,2017-11-25 15:28:36,GET / HTTP/1.1,302
10.128.2.1,2017-11-26 19:38:24,GET /description.php?id=75 HTTP/1.1,403
10.131.2.1,2017-11-30 15:00:19,GET /details.php?id=41 HTTP/1.1,200
10.129.2.1,2017-11-30 14:59:36,GET /home.php HTTP/1.1,200
10.131.0.1,2017-11-23 07:25:51,GET /editcontest.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,403
10.128.2.1,2017-12-20 17:21:39,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.129.2.1,2017-11-17 19:41:18,GET /allsubmission.php?page=5 HTTP/1.1,403
10.131.0.1,2017-12-16 04:53:17,GET /showcode.php?id=289&nm=Rakib_1603065 HTTP/1.1,401
10.131.2.1,2017-12-19 11:26:48,GET /editcontest.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,400
10.130.2.1,2017-11-21 20:07:55,GET /submit.php?id=68 HTTP/1.1,403
10.128.2.1,2017-11-30 17:02:55,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304
10.131.0.1,2017-12-17 18:41:41,GET /login.php HTTP/1.1,200
10.131.0.1,2017-12-01 07:03:37,GET /css/bootstrap.min.css HTTP/1.1,304
10.131.0.1,2017-11-30 12:14:08,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,2017-12-13 18:13:57,POST /compile.php HTTP/1.1,200
10.129.2.1,2017-11-11 19:15:12,GET /allsubmission.php HTTP/1.1,200
10.131.0.1,2017-12-14 20:15:54,GET /profile.php?user=toph HTTP/1.1,401
10.131.0.1,2017-11-26 19:38:24,GET /login.php HTTP/1.1,200
10.131.0.1,2017-11-30 15:02:58,GET /contestsubmission.php?id=3 HTTP/1.1,401
10.131.2.1,2017-12-14 04:59:27,GET /showcode.php?id=286&nm=Rakib_1603065 HTTP/1.1,401
10.131.0.1,2017-11-16 19:51:58,GET /pcompile.php HTTP/1.1,400
10.131.0.1,2017-11-17 16:05:23,GET /contestshowcode.php?id=338&nm=shawon&cn=13 HTTP/1.1,400
10.128.2.1,2017-12-16 16:52:50,GET /djs/vendor/bootstrap-datetimepicker.js HTTP/1.1,403
10.131.2.1,2017-11-30 17:17:47,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1,2017-11-23 19:03:22,GET /editcontest.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,400
10.130.2.1,2018-01-29 20:23:24,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.129.2.1,2017-11-30 17:15:32,GET /profile.php?user=nasif25 HTTP/1.1,403
10.130.2.1,2017-11-29 16:23:10,GET /profile.php?user=xyz HTTP/1.1,403
10.131.2.1,2017-11-16 15:31:44,GET /img/ruet.png HTTP/1.1,200
10.129.2.1,2017-11-30 14:52:44,GET /contestsubmission.php?id=13&page=3 HTTP/1.1,403
10.130.2.1,2018-01-29 20:22:30,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-30 15:52:33,GET /profile.php?user=uva HTTP/1.1,400
10.131.2.1,2018-01-29 20:24:58,GET /logout.php HTTP/1.0,403
10.128.2.1,2017-12-16 06:50:03,GET /css/bootstrap.min.css HTTP/1.1,200
10.129.2.1,2017-11-30 15:50:36,GET /description.php?id=76 HTTP/1.1,401
10.130.2.1,2017-12-01 04:10:01,GET /contestsubmission.php?id=13&show=abufarhad HTTP/1.1,403
10.130.2.1,2017-12-16 04:53:17,GET / HTTP/1.1,302
10.128.2.1,2017-11-25 16:29:28,POST /compile.php HTTP/1.1,200
10.128.2.1,2017-11-30 08:53:27,GET / HTTP/1.1,302
10.131.0.1,2017-11-29 15:04:41,GET /profile.php?user=abufarhad HTTP/1.1,400
10.129.2.1,2017-11-30 18:40:36,GET /editcontestproblem.php?id=41 HTTP/1.1,200
10.128.2.1,2017-12-21 15:44:37,POST /contestproblem.php HTTP/1.1,403
10.128.2.1,2017-11-30 18:01:14,GET /sign.php HTTP/1.1,401
10.131.2.1,2017-11-30 16:35:40,GET /favicon.ico HTTP/1.1,401
10.131.0.1,2017-12-16 16:21:08,GET /login.php?value=fail HTTP/1.1,200
10.131.2.1,2017-11-13 17:58:35,GET /img/ruet.png HTTP/1.1,200
10.131.2.1,2017-11-30 16:15:16,GET /img/ruet.png HTTP/1.1,401
10.131.2.1,2017-11-12 12:38:53,GET /home.php HTTP/1.1,200
10.131.2.1,2017-11-19 21:29:41,GET /archive.php?page=2 HTTP/1.1,400
10.131.2.1,2017-11-19 20:59:00,GET /css/style.css HTTP/1.1,304
10.131.2.1,2017-11-30 14:28:21,POST /update.php HTTP/1.1,400
10.129.2.1,2017-12-19 11:27:05,GET /compiler.php HTTP/1.1,403
10.131.0.1,2017-11-23 07:15:16,GET /contestsubmission.php?id=4 HTTP/1.1,400
10.128.2.1,2017-11-29 17:32:02,GET /profile.php?user=uva HTTP/1.1,401
10.128.2.1,2017-12-22 18:59:24,GET /css/main.css HTTP/1.1,200
10.129.2.1,2017-11-30 14:27:54,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.130.2.1,2017-11-23 14:24:38,GET /home.php HTTP/1.1,200
10.130.2.1,2017-12-13 11:54:47,GET /edit.php?name=ksrsingh HTTP/1.1,401
10.131.0.1,2017-12-19 11:26:56,POST /process.php HTTP/1.1,302
10.131.0.1,2017-11-17 04:34:09,GET /img/ruet.png HTTP/1.1,200
10.129.2.1,2017-12-03 15:53:48,GET /dcss/bootstrap-datetimepicker.min.css HTTP/1.1,400
10.130.2.1,2017-11-23 18:42:35,GET /pcompile.php HTTP/1.0,400
10.129.2.1,2017-11-30 16:34:40,GET /standings.php?id=16 HTTP/1.1,200
10.128.2.1,2017-11-09 19:53:53,GET /description.php?id=64 HTTP/1.1,401
10.130.2.1,2018-01-29 20:22:02,GET /home.php HTTP/1.1,302
10.131.0.1,2018-01-29 20:20:58,GET /details.php?name=Magic%20Square&cod=13 HTTP/1.1,400
10.131.0.1,2017-11-23 14:21:53,GET /login.php?value=fail HTTP/1.1,401
10.128.2.1,2018-01-29 20:26:34,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-30 13:25:48,GET /details.php?id=36 HTTP/1.1,403
10.128.2.1,2017-11-30 15:34:15,GET /standings.php?id=16 HTTP/1.1,200
10.129.2.1,2017-11-12 12:48:43,GET /archive.php HTTP/1.1,200
10.130.2.1,2017-12-02 19:31:16,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1,2017-12-03 14:43:32,GET /details.php?id=42 HTTP/1.1,400
10.131.0.1,2018-01-29 20:23:36,GET /home.php HTTP/1.1,302
10.130.2.1,2017-11-30 16:39:36,GET /description.php?id=75 HTTP/1.1,401
10.130.2.1,2017-11-13 23:43:47,GET /contestproblem.php HTTP/1.0,400
10.131.0.1,2018-01-29 20:20:51,GET /home.php HTTP/1.1,302
10.128.2.1,2017-11-30 18:47:15,GET /contestsubmission.php HTTP/1.0,401
10.131.0.1,2017-11-30 15:46:25,GET /js/vendor/moment.min.js HTTP/1.1,200
10.130.2.1,2017-11-20 04:47:04,GET /css/main.css HTTP/1.1,200
10.128.2.1,2017-11-17 19:41:27,GET /showcode.php?id=300&nm=x HTTP/1.1,401
10.131.0.1,2018-01-29 20:25:04,GET /home.php HTTP/1.1,302
10.128.2.1,2017-12-19 14:20:57,GET /submit.php?id=76 HTTP/1.1,403
10.131.2.1,2017-11-30 16:14:36,GET /profile.php HTTP/1.0,400
10.129.2.1,2017-11-24 08:29:49,GET /css/style.css HTTP/1.1,200
10.130.2.1,2017-11-29 16:44:34,GET /js/jquery.min.js HTTP/1.1,401
10.130.2.1,2017-11-08 17:28:06,GET /contestproblem.php?name=ncpc_ruet HTTP/1.1,400
10.128.2.1,2017-12-16 16:01:34,GET /login.php HTTP/1.1,200
10.130.2.1,2018-01-29 20:23:41,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-25 11:14:55,GET /profile.php?user=samin_1610002 HTTP/1.1,400
10.131.2.1,2017-11-30 15:00:22,GET /setproblem.php HTTP/1.1,403
10.131.0.1,2017-11-26 18:35:10,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,400
10.131.0.1,2017-12-14 11:13:32,GET /details.php?id=37 HTTP/1.1,401
10.131.2.1,2017-11-30 14:42:39,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.130.2.1,2017-11-30 14:54:14,GET /showcode.php?id=280&nm=shawon HTTP/1.1,401
10.131.0.1,2017-11-23 13:57:57,GET /showcode.php?id=283&nm=ashadullah HTTP/1.1,400
10.131.0.1,2017-11-30 16:25:21,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.131.0.1,2018-01-29 20:27:44,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-30 17:50:08,GET /profile.php?user=shawon HTTP/1.1,400
10.130.2.1,2017-11-26 18:35:10,GET /details.php?id=9 HTTP/1.1,403
10.131.0.1,2017-11-24 14:58:52,GET /editcontest.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,401
10.131.2.1,2017-11-30 15:53:09,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,2017-11-17 03:56:07,POST /profile.php?user=shawon HTTP/1.1,302
10.128.2.1,2017-11-30 12:37:22,GET /details.php?name=Another%20Multiplication%20Game&cod=16 HTTP/1.1,403
10.130.2.1,2017-12-18 19:02:14,GET /archive.php?page=1 HTTP/1.1,200
10.128.2.1,2017-11-18 06:34:18,GET /profile.php?user=saif_1603035 HTTP/1.1,403
10.131.0.1,2017-11-15 21:16:56,GET / HTTP/1.1,302
10.129.2.1,2017-11-30 15:58:12,GET /details.php?name=Research%20Items&cod=16 HTTP/1.1,200
10.130.2.1,2017-12-23 04:58:19,GET /details.php?id=33 HTTP/1.1,200
10.129.2.1,2017-11-19 15:28:52,GET / HTTP/1.1,302
10.128.2.1,2017-11-30 16:27:14,GET /robots.txt HTTP/1.1,403
10.131.0.1,2018-01-29 20:20:50,GET /home.php HTTP/1.1,302
10.131.0.1,2017-12-20 08:17:07,GET /css/main.css HTTP/1.1,403
10.128.2.1,2017-11-18 01:34:13,GET /process.php HTTP/1.0,403
10.129.2.1,2017-11-30 14:28:27,GET /login.php HTTP/1.1,200
10.131.0.1,2018-01-29 20:18:37,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-26 18:25:47,GET /contestshowcode.php?id=392&nm=dhruba_1603088&cn=16 HTTP/1.1,403
10.130.2.1,2017-12-01 00:45:18,GET /login.php HTTP/1.1,200
10.131.0.1,2017-12-13 14:20:19,GET /css/bootstrap.min.css HTTP/1.1,200
10.128.2.1,2017-12-13 16:15:01,GET /details.php?id=33 HTTP/1.1,403
10.131.0.1,2017-11-30 16:24:28,GET / HTTP/1.1,302
10.131.2.1,2017-11-11 19:41:28,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-11 12:19:06,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304
10.131.0.1,2017-12-13 18:13:36,POST /compile.php HTTP/1.1,200
10.131.0.1,2017-12-17 12:41:14,GET /editcontestproblem.php?id=44 HTTP/1.1,403
10.131.2.1,2017-11-30 12:25:38,GET /home.php HTTP/1.0,403
10.128.2.1,2017-11-15 04:32:46,GET / HTTP/1.1,302
10.128.2.1,2017-11-30 17:53:47,GET /editcontestproblem.php?id=42 HTTP/1.1,401
10.130.2.1,2018-01-29 20:19:04,GET /details.php?id=42 HTTP/1.1,400
10.131.0.1,2017-11-11 12:19:23,GET /archive.php HTTP/1.1,200
10.130.2.1,2017-11-30 12:25:40,GET /description.php?id=55 HTTP/1.1,200
10.131.2.1,2017-11-30 16:43:10,GET /contestproblem.php?name=RUET%20OJ%20Testing%20Contest%203 HTTP/1.1,403
10.131.2.1,2017-11-14 16:32:30,GET /logout.php HTTP/1.0,400
10.131.2.1,2017-12-21 15:51:47,GET /fonts/fontawesome-webfont.woff?v=4.6.3 HTTP/1.1,401
10.130.2.1,2017-12-18 19:04:30,GET /showcode.php?id=222&nm=nasif25 HTTP/1.1,403
10.131.2.1,2017-11-30 14:59:21,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1,2017-11-17 18:03:27,GET /description.php?id=58 HTTP/1.1,400
10.130.2.1,2017-11-30 17:06:17,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,401
10.131.2.1,2017-11-17 18:21:30,GET /showcode.php?id=296&nm=bruce HTTP/1.1,403
10.130.2.1,2017-11-30 14:26:07,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.129.2.1,2017-11-11 12:19:14,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,304
10.131.0.1,2017-11-09 20:13:04,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-29 17:58:13,GET /login.php?value=fail HTTP/1.1,401
10.128.2.1,2017-12-17 18:42:00,GET /sign.php HTTP/1.1,403
10.131.2.1,2017-11-30 17:45:15,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,2018-01-29 20:23:32,GET /home.php HTTP/1.1,302
10.130.2.1,2017-11-30 17:07:15,GET /details.php?id=45 HTTP/1.1,200
10.131.2.1,2017-11-12 19:43:36,GET /css/font-awesome.min.css HTTP/1.1,200
10.129.2.1,2017-11-17 05:17:55,GET /profile.php?user=sammm HTTP/1.1,403
10.131.0.1,2017-11-30 16:14:27,POST /pcompile.php HTTP/1.1,200
10.129.2.1,2017-11-12 13:11:46,GET /css/main.css HTTP/1.1,200
10.129.2.1,2017-11-12 12:43:58,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-10 08:54:54,GET /allsubmission.php?name=shawon HTTP/1.1,401
10.129.2.1,2017-11-30 18:09:17,GET /contestproblem.php?name=Toph%20Contest%202 HTTP/1.1,401
10.128.2.1,2017-11-30 16:43:10,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.129.2.1,2017-11-30 13:23:02,GET /js/jquery.min.js HTTP/1.1,206
10.129.2.1,2017-11-13 13:02:24,GET /css/normalize.css HTTP/1.1,304
10.130.2.1,2018-01-29 20:27:36,GET /submit.php?id=78 HTTP/1.1,403
10.128.2.1,2017-11-30 15:45:08,POST /contestsubmission.php HTTP/1.1,200
10.130.2.1,2017-11-30 17:18:14,GET /contestsubmission.php?id=13 HTTP/1.1,401
10.130.2.1,2017-11-30 15:47:24,GET /submit.php?id=77 HTTP/1.1,403
10.131.0.1,2018-01-29 20:18:27,GET /home.php HTTP/1.1,302
10.131.0.1,2017-12-18 19:05:57,GET /compiler.php HTTP/1.1,200
10.129.2.1,2017-11-30 18:01:24,GET /details.php?id=42 HTTP/1.1,200
10.131.0.1,2017-11-30 16:13:01,GET /dcss/bootstrap-datetimepicker.min.css HTTP/1.1,400
10.130.2.1,2017-12-15 09:19:44,GET /css/normalize.css HTTP/1.1,200
10.128.2.1,2017-11-09 03:36:12,GET /fonts/fontawesome-webfont.eot?v=4.6.3 HTTP/1.1,403
10.131.2.1,2017-11-30 17:23:45,GET /fonts/glyphicons-halflings-regular.woff2 HTTP/1.1,403
10.128.2.1,2018-01-29 20:20:47,GET /profile.php?user=Shawon_ICT HTTP/1.1,401
10.129.2.1,2017-11-30 12:22:00,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.2.1,2017-11-12 12:59:37,GET /showcode.php?id=280&nm=shawon HTTP/1.1,200
10.131.0.1,2017-11-30 18:49:12,GET /contestsubmission.php?id=16&show=tanu_1603070 HTTP/1.1,403
10.129.2.1,2017-11-09 05:43:36,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-16 16:12:16,GET /js/chart.min.js HTTP/1.1,200
10.131.2.1,2017-11-30 16:32:21,GET /submit.php?id=78 HTTP/1.1,401
10.131.0.1,2017-11-21 17:16:31,GET /editcontestproblem.php?id=41 HTTP/1.1,403
10.129.2.1,2017-11-23 18:59:12,GET /contestshowcode.php?id=338&nm=shawon&cn=13 HTTP/1.1,403
10.129.2.1,2017-12-20 06:58:05,GET /profile.php?user=zerocool HTTP/1.1,400
10.129.2.1,2017-12-18 21:27:44,GET /home.php HTTP/1.0,403
10.131.0.1,2017-11-30 16:16:27,GET /profile.php?user=bala HTTP/1.1,401
10.131.0.1,2017-11-24 11:17:59,GET / HTTP/1.1,302
10.129.2.1,2017-11-30 16:38:05,GET / HTTP/1.1,302
10.131.2.1,2017-11-30 17:45:57,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1,2017-11-30 21:00:13,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.129.2.1,2017-11-11 16:20:17,GET /contest.php HTTP/1.1,302
10.128.2.1,2017-11-24 16:00:50,POST /archive.php HTTP/1.1,403
10.131.2.1,2018-01-29 20:27:27,GET /login.php HTTP/1.1,401
10.131.0.1,2017-12-01 23:03:16,GET /favicon.ico HTTP/1.1,404
10.131.2.1,2017-11-12 22:44:56,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.128.2.1,2018-01-29 20:20:29,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.129.2.1,2017-11-30 11:55:51,GET /js/vendor/moment.min.js HTTP/1.1,200
10.130.2.1,2017-11-20 06:48:57,GET /login.php HTTP/1.1,200
10.131.0.1,2017-11-30 07:07:45,GET /details.php HTTP/1.0,403
10.131.0.1,2018-01-29 20:27:37,GET /login.php HTTP/1.1,200
10.131.0.1,2017-11-30 14:53:42,GET /login.php HTTP/1.1,200
10.128.2.1,2017-12-15 08:55:42,GET /home.php HTTP/1.1,200
10.128.2.1,2017-12-14 02:34:53,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-30 16:08:28,GET /description.php?name=RUET HTTP/1.1,400
10.129.2.1,2017-11-17 18:08:34,GET /css/main.css HTTP/1.1,200
10.131.2.1,2017-11-30 16:20:32,GET /contest.php HTTP/1.1,200
10.128.2.1,2017-12-15 08:47:56,GET /css/main.css HTTP/1.1,200
10.131.2.1,2017-11-29 16:44:41,GET /profile.php?user=Goni HTTP/1.1,400
10.130.2.1,2017-11-30 17:03:10,GET /css/main.css HTTP/1.1,304
10.131.2.1,2017-11-26 18:25:31,GET /home.php HTTP/1.1,200
10.129.2.1,2017-12-03 14:45:47,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,2017-11-11 19:46:54,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304
10.130.2.1,2017-11-16 15:23:56,GET /fonts/fontawesome-webfont.woff?v=4.6.3 HTTP/1.1,200
10.130.2.1,2017-11-30 16:50:56,GET /profile.php?user=Tasnim_1610007 HTTP/1.1,403
10.130.2.1,2017-11-23 07:22:03,GET /archive.php?page=1 HTTP/1.1,401
10.129.2.1,2017-12-18 11:58:18,GET /submit.php?id=76 HTTP/1.1,401
10.131.0.1,2017-12-02 19:18:23,GET /profile.php HTTP/1.0,401
10.131.0.1,2018-01-29 20:18:47,GET /login.php HTTP/1.1,200
10.130.2.1,2018-01-29 20:19:10,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-26 19:52:22,GET /showcode.php?id=289&nm=Rakib_1603065 HTTP/1.1,401
10.131.2.1,2017-11-30 14:58:54,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.129.2.1,2017-12-17 18:43:53,GET /standings.php?id=12 HTTP/1.1,403
10.128.2.1,2017-11-30 17:23:44,GET /contestsubmission.php?id=16&show=samin_1610002 HTTP/1.1,401
10.128.2.1,2017-11-16 15:51:03,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,304
10.131.2.1,2017-11-29 15:41:55,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1,2017-11-30 15:59:13,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.131.2.1,2017-11-30 13:49:50,GET /details.php?name=Adjacency%20List&cod=16 HTTP/1.1,401
10.131.0.1,2018-01-29 20:18:01,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.129.2.1,2017-11-18 05:35:48,GET /css/normalize.css HTTP/1.1,200
10.129.2.1,2017-11-30 17:58:48,POST /update.php HTTP/1.1,401
10.128.2.1,2018-01-29 20:27:32,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-30 15:25:41,POST /contestsubmission.php HTTP/1.1,200
10.131.0.1,2017-11-29 21:51:57,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-30 07:53:25,GET /profile.php?user=zerocool HTTP/1.1,400
10.128.2.1,2018-01-29 20:20:47,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-30 17:00:53,GET /details.php?id=46 HTTP/1.1,403
10.131.0.1,2017-12-01 06:24:48,GET /home.php HTTP/1.1,200
10.128.2.1,2017-11-29 15:01:04,GET /details.php?name=Magic%20Square&cod=13 HTTP/1.1,401
10.129.2.1,2017-11-23 18:43:04,GET /profile.php?user=moshiur_cse15 HTTP/1.1,400
10.131.0.1,2017-11-17 19:41:20,GET /setcontest.php HTTP/1.1,403
10.131.2.1,2017-11-30 12:57:53,GET /profile.php?user=xyz HTTP/1.1,403
10.130.2.1,2017-11-30 15:34:34,GET /allsubmission.php?page=2 HTTP/1.1,403
10.131.0.1,2017-12-12 09:24:18,GET /edit.php?name=zerocool HTTP/1.1,401
10.129.2.1,2017-11-30 07:53:25,GET /sign.php HTTP/1.1,400
10.131.2.1,2017-11-30 14:59:10,GET /contestproblem.php?name=RUET%20OJ%20Testing%20Contest%203 HTTP/1.1,401
10.131.0.1,2017-11-30 09:35:57,GET /login.php?value=fail HTTP/1.1,200
10.131.0.1,2017-11-30 16:25:24,GET /allsubmission.php?name=moshiur_cse15 HTTP/1.1,400
10.129.2.1,2017-11-22 23:20:44,GET /process.php HTTP/1.0,401
10.131.0.1,2017-12-02 16:44:40,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.0.1,2017-11-12 00:48:37,GET / HTTP/1.1,302
10.129.2.1,2017-11-30 15:13:20,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200
10.131.2.1,2017-11-30 18:47:18,GET /showcode.php?id=288&nm=Riyal_RUET HTTP/1.1,400
10.130.2.1,2018-01-29 20:17:52,GET /home.php HTTP/1.1,302
10.128.2.1,2018-01-29 20:26:58,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-30 17:54:22,GET /profile.php?user=mdshs.shanto HTTP/1.1,400
10.129.2.1,2017-11-14 02:54:51,GET /robots.txt HTTP/1.1,404
10.131.0.1,2017-12-02 16:45:33,GET /sign.php HTTP/1.1,200
10.128.2.1,2017-11-14 16:32:32,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304
10.130.2.1,2017-12-17 10:23:32,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-18 07:28:59,GET / HTTP/1.1,200
10.130.2.1,2018-01-29 20:19:10,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-14 00:51:51,GET / HTTP/1.1,302
10.130.2.1,2017-11-30 15:49:19,POST /process.php HTTP/1.1,400
10.131.0.1,2018-01-29 20:23:25,GET /archive.php HTTP/1.0,401
10.128.2.1,2017-12-16 15:10:46,GET /profile.php?user=Riyal_RUET HTTP/1.1,403
10.131.2.1,2017-11-30 12:36:51,GET /details.php?name=Magic%20Square&cod=13 HTTP/1.1,403
10.130.2.1,2017-11-15 07:21:21,GET /login.php HTTP/1.1,200
10.128.2.1,2017-12-14 04:53:53,GET /editcontestproblem.php?id=41 HTTP/1.1,401
10.131.2.1,2017-12-02 16:46:00,GET /profile.php?user=DevSkill HTTP/1.1,400
10.131.0.1,2017-11-30 16:15:05,GET /submit.php?id=78 HTTP/1.1,401
10.129.2.1,2017-11-30 12:49:39,GET /details.php?id=39 HTTP/1.1,401
10.128.2.1,2017-11-30 16:48:29,GET /contestsubmission.php?id=16&show=dhruba_1603088 HTTP/1.1,200
10.130.2.1,2017-11-16 16:12:16,GET /css/font-awesome.min.css HTTP/1.1,304
10.131.0.1,2017-12-01 15:31:57,GET /contestsubmission.php?id=16&show=Tasnim_1610007 HTTP/1.1,200
10.128.2.1,2017-11-30 12:34:36,GET /js/chart.min.js HTTP/1.1,200
10.131.0.1,2018-01-18 16:59:44,GET /fonts/fontawesome-webfont.eot?v=4.6.3 HTTP/1.1,401
10.128.2.1,2017-12-14 05:17:40,GET /edit.php?name=Shawon14012 HTTP/1.1,403
10.129.2.1,2017-11-30 17:58:49,GET /description.php HTTP/1.0,400
10.131.2.1,2017-11-30 16:13:52,GET /profile.php?user=mkarzymat HTTP/1.1,400
10.128.2.1,2017-11-30 18:48:53,GET /contestsubmission.php?id=16&show=superman100 HTTP/1.1,400
10.131.0.1,2018-01-29 20:23:31,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-30 15:52:41,GET /details.php?id=34 HTTP/1.1,403
10.129.2.1,2017-11-10 08:54:54,GET /robots.txt HTTP/1.1,404
10.131.0.1,2017-12-15 09:19:44,GET /css/bootstrap.min.css HTTP/1.1,200
